created_at,entry_id,temperature,humidity,moisture_level,,pump action ON/OFF
2018-04-05 16:00:04 UTC,3626,29,40,76,,0
2018-04-05 16:00:04 UTC,3627,29,40,76,,0
2018-04-05 16:00:04 UTC,3628,29,40,76,,0
2018-04-05 16:00:04 UTC,3629,29,40,76,,0
2018-04-05 16:00:04 UTC,3630,29,40,76,,0
2018-04-05 16:00:04 UTC,3631,29,40,76,,0
2018-04-05 16:00:04 UTC,3632,29,40,76,,0
2018-04-05 16:00:04 UTC,3633,29,40,76,,0
2018-04-05 16:00:04 UTC,3634,29,40,76,,0
2018-04-05 16:00:04 UTC,3635,29,40,76,,0
2018-04-05 16:00:04 UTC,3636,29,40,76,,0
2018-04-05 16:00:04 UTC,3637,29,40,76,,0
2018-04-05 16:00:04 UTC,3638,29,40,76,,0
2018-04-05 16:00:04 UTC,3639,29,40,76,,0
2018-04-05 16:00:04 UTC,3640,29,40,76,,0
2018-04-05 16:00:04 UTC,3641,29,40,76,,0
2018-04-05 16:00:04 UTC,3642,29,40,76,,0
2018-04-05 16:00:04 UTC,3643,29,40,76,,0
2018-04-05 16:00:04 UTC,3644,29,40,76,,0
2018-04-05 16:00:04 UTC,3645,29,40,76,,0
2018-04-05 16:00:04 UTC,3646,29,40,76,,0
2018-04-05 16:00:04 UTC,3647,29,40,76,,0
2018-04-05 16:00:04 UTC,3648,29,40,76,,0
2018-04-05 16:00:04 UTC,3649,29,40,76,,0
2018-04-05 16:00:04 UTC,3650,29,40,76,,0
2018-04-05 16:00:04 UTC,3651,29,40,76,,0
2018-04-05 16:00:04 UTC,3652,29,40,76,,0
2018-04-05 16:00:04 UTC,3653,29,40,76,,0
2018-04-05 16:00:04 UTC,3654,29,40,76,,0
2018-04-05 16:00:04 UTC,3655,29,40,76,,0
2018-04-05 16:00:04 UTC,3656,29,40,76,,0
2018-04-05 16:00:04 UTC,3657,29,40,76,,0
2018-04-05 16:00:04 UTC,3658,29,40,76,,0
2018-04-05 16:00:04 UTC,3659,29,40,76,,0
2018-04-05 16:00:04 UTC,3660,29,40,76,,0
2018-04-05 16:00:04 UTC,3661,29,40,76,,0
2018-04-05 16:00:04 UTC,3662,29,40,76,,0
2018-04-05 16:00:04 UTC,3663,29,40,76,,0
2018-04-05 16:00:04 UTC,3664,29,40,76,,0
2018-04-05 16:00:04 UTC,3665,29,40,76,,0
2018-04-05 16:00:04 UTC,3666,29,40,76,,0
2018-04-05 16:00:04 UTC,3667,29,40,76,,0
2018-04-05 16:00:04 UTC,3668,29,40,76,,0
2018-04-05 16:00:04 UTC,3669,29,40,76,,0
2018-04-05 16:00:04 UTC,3670,29,40,76,,0
2018-04-05 16:00:04 UTC,3671,29,40,76,,0
2018-04-05 16:00:04 UTC,3672,29,40,76,,0
2018-04-05 16:00:04 UTC,3673,29,40,76,,0
2018-04-05 16:00:04 UTC,3674,29,40,76,,0
2018-04-05 16:00:04 UTC,3675,29,40,76,,0
2018-04-05 16:00:04 UTC,3676,29,40,76,,0
2018-04-05 16:00:04 UTC,3677,29,40,76,,0
2018-04-05 16:00:04 UTC,3678,29,40,76,,0
2018-04-05 16:00:04 UTC,3679,29,40,76,,0
2018-04-05 16:00:04 UTC,3680,29,40,76,,0
2018-04-05 16:00:04 UTC,3681,29,40,76,,0
2018-04-05 16:00:04 UTC,3682,29,40,76,,0
2018-04-05 16:00:04 UTC,3683,29,40,76,,0
2018-04-05 16:00:04 UTC,3684,29,40,76,,0
2018-04-05 16:00:04 UTC,3685,29,40,76,,0
2018-04-05 16:00:04 UTC,3686,29,40,76,,0
2018-04-05 16:00:04 UTC,3687,29,40,76,,0
2018-04-05 16:00:04 UTC,3688,29,40,76,,0
2018-04-05 16:00:04 UTC,3689,29,40,76,,0
2018-04-05 16:00:04 UTC,3690,29,40,76,,0
2018-04-05 16:00:04 UTC,3691,29,40,76,,0
2018-04-05 16:00:04 UTC,3692,29,40,76,,0
2018-04-05 16:00:04 UTC,3693,29,40,76,,0
2018-04-05 16:00:04 UTC,3694,29,40,76,,0
2018-04-05 16:00:04 UTC,3695,29,40,76,,0
2018-04-05 16:00:04 UTC,3696,29,40,76,,0
2018-04-05 16:00:04 UTC,3697,29,40,76,,0
2018-04-05 16:00:04 UTC,3698,29,40,76,,0
2018-04-05 16:00:04 UTC,3699,29,40,76,,0
2018-04-05 16:00:04 UTC,3700,29,40,76,,0
2018-04-05 16:00:04 UTC,3701,29,40,76,,0
2018-04-05 16:00:04 UTC,3702,29,40,76,,0
2018-04-05 16:00:04 UTC,3703,29,40,76,,0
2018-04-05 16:00:04 UTC,3704,29,40,76,,0
2018-04-05 16:00:04 UTC,3705,29,40,76,,0
2018-04-05 16:00:04 UTC,3706,29,40,76,,0
2018-04-05 16:00:04 UTC,3707,29,40,76,,0
2018-04-05 16:00:04 UTC,3708,29,40,76,,0
2018-04-05 16:00:04 UTC,3709,29,40,76,,0
2018-04-05 16:00:04 UTC,3710,29,40,76,,0
2018-04-05 16:00:04 UTC,3711,29,40,76,,0
2018-04-05 16:00:04 UTC,3712,29,40,76,,0
2018-04-05 16:00:04 UTC,3713,29,40,76,,0
2018-04-05 16:00:04 UTC,3714,29,40,76,,0
2018-04-05 16:00:04 UTC,3715,29,40,76,,0
2018-04-05 16:00:04 UTC,3716,29,40,76,,0
2018-04-05 16:00:04 UTC,3717,29,40,76,,0
2018-04-05 16:00:04 UTC,3718,29,40,76,,0
2018-04-05 16:00:04 UTC,3719,29,40,76,,0
2018-04-05 16:00:04 UTC,3720,29,40,76,,0
2018-04-05 16:00:04 UTC,3721,29,40,76,,0
2018-04-05 16:00:04 UTC,3722,29,40,76,,0
2018-04-05 16:00:04 UTC,3723,29,40,76,,0
2018-04-05 16:00:04 UTC,3724,29,40,76,,0
2018-04-05 16:00:04 UTC,3725,29,40,76,,0
2018-04-05 16:00:04 UTC,3726,29,40,76,,0
2018-04-05 16:00:04 UTC,3727,29,40,76,,0
2018-04-05 16:00:04 UTC,3728,29,40,76,,0
2018-04-05 16:00:04 UTC,3729,29,40,76,,0
2018-04-05 16:00:04 UTC,3730,29,40,76,,0
2018-04-05 16:00:04 UTC,3731,29,40,76,,0
2018-04-05 16:00:04 UTC,3732,29,40,76,,0
2018-04-05 16:00:04 UTC,3733,29,40,76,,0
2018-04-05 16:00:04 UTC,3734,29,40,76,,0
2018-04-05 16:00:04 UTC,3735,29,40,76,,0
2018-04-05 16:00:04 UTC,3736,29,40,76,,0
2018-04-05 16:00:04 UTC,3737,29,40,76,,0
2018-04-05 16:00:04 UTC,3738,29,40,76,,0
2018-04-05 16:00:04 UTC,3739,29,40,76,,0
2018-04-05 16:00:04 UTC,3740,29,40,76,,0
2018-04-05 16:00:04 UTC,3741,29,40,76,,0
2018-04-05 16:00:04 UTC,3742,29,40,76,,0
2018-04-05 16:00:04 UTC,3743,29,40,76,,0
2018-04-05 16:00:04 UTC,3744,29,40,76,,0
2018-04-05 16:00:04 UTC,3745,29,40,76,,0
2018-04-05 16:00:04 UTC,3746,29,40,76,,0
2018-04-05 16:00:04 UTC,3747,29,40,76,,0
2018-04-05 16:00:04 UTC,3748,29,40,76,,0
2018-04-05 16:00:04 UTC,3749,31,40,76,,0
2018-04-05 16:00:04 UTC,3750,31,40,76,,0
2018-04-05 16:00:04 UTC,3751,31,40,76,,0
2018-04-05 16:00:04 UTC,3752,31,40,76,,0
2018-04-05 16:00:04 UTC,3753,31,40,76,,0
2018-04-05 16:00:04 UTC,3754,31,40,76,,0
2018-04-05 16:00:04 UTC,3755,31,40,76,,0
2018-04-05 16:00:04 UTC,3756,31,40,76,,0
2018-04-05 16:00:04 UTC,3757,31,40,76,,0
2018-04-05 16:00:04 UTC,3758,31,40,76,,0
2018-04-05 16:00:04 UTC,3759,31,40,76,,0
2018-04-05 16:00:04 UTC,3760,31,40,76,,0
2018-04-05 16:00:04 UTC,3761,31,40,76,,0
2018-04-05 16:00:04 UTC,3762,31,40,76,,0
2018-04-05 16:00:04 UTC,3763,31,40,76,,0
2018-04-05 16:00:04 UTC,3764,31,40,76,,0
2018-04-05 16:00:04 UTC,3765,31,40,76,,0
2018-04-05 16:00:04 UTC,3766,31,40,76,,0
2018-04-05 16:00:04 UTC,3767,31,40,76,,0
2018-04-05 16:00:04 UTC,3768,31,40,76,,0
2018-04-05 16:00:04 UTC,3769,31,40,76,,0
2018-04-05 16:00:04 UTC,3770,31,40,76,,0
2018-04-05 16:00:04 UTC,3771,31,40,76,,0
2018-04-05 16:00:04 UTC,3772,31,40,76,,0
2018-04-05 16:00:04 UTC,3773,31,40,76,,0
2018-04-05 16:00:04 UTC,3774,31,40,76,,0
2018-04-05 16:00:04 UTC,3775,31,40,76,,0
2018-04-05 16:00:04 UTC,3776,31,40,76,,0
2018-04-05 16:00:04 UTC,3777,31,40,76,,0
2018-04-05 16:00:04 UTC,3778,31,40,76,,0
2018-04-05 16:00:04 UTC,3779,31,40,76,,0
2018-04-05 16:00:04 UTC,3780,31,40,76,,0
2018-04-05 16:00:04 UTC,3781,31,40,76,,0
2018-04-05 16:00:04 UTC,3782,31,40,76,,0
2018-04-05 16:00:04 UTC,3783,31,40,76,,0
2018-04-05 16:00:04 UTC,3784,31,40,76,,0
2018-04-05 16:00:04 UTC,3785,31,40,76,,0
2018-04-05 16:00:04 UTC,3786,31,40,76,,0
2018-04-05 16:00:04 UTC,3787,31,40,76,,0
2018-04-05 16:00:04 UTC,3788,31,40,76,,0
2018-04-05 16:00:04 UTC,3789,31,40,76,,0
2018-04-05 16:00:04 UTC,3790,31,40,76,,0
2018-04-05 16:00:04 UTC,3791,31,40,76,,0
2018-04-05 16:00:04 UTC,3792,31,40,76,,0
2018-04-05 16:00:04 UTC,3793,31,40,76,,0
2018-04-05 16:00:04 UTC,3794,31,40,76,,0
2018-04-05 16:00:04 UTC,3795,31,40,76,,0
2018-04-05 16:00:04 UTC,3796,31,40,76,,0
2018-04-05 16:00:04 UTC,3797,31,40,76,,0
2018-04-05 16:00:04 UTC,3798,31,40,76,,0
2018-04-05 16:00:04 UTC,3799,31,40,76,,0
2018-04-05 16:00:04 UTC,3800,31,40,76,,0
2018-04-05 16:00:04 UTC,3801,31,40,76,,0
2018-04-05 16:00:04 UTC,3802,31,40,76,,0
2018-04-05 16:00:04 UTC,3803,31,40,76,,0
2018-04-05 16:00:04 UTC,3804,31,40,76,,0
2018-04-05 16:00:04 UTC,3805,31,40,76,,0
2018-04-05 16:00:04 UTC,3806,31,40,76,,0
2018-04-05 16:00:04 UTC,3807,31,40,76,,0
2018-04-05 16:00:04 UTC,3808,31,40,76,,0
2018-04-05 16:00:04 UTC,3809,31,40,76,,0
2018-04-05 16:00:04 UTC,3810,31,40,76,,0
2018-04-05 16:00:04 UTC,3811,31,40,76,,0
2018-04-05 16:00:04 UTC,3812,31,40,76,,0
2018-04-05 16:00:04 UTC,3813,31,40,76,,0
2018-04-05 16:00:04 UTC,3814,31,40,76,,0
2018-04-05 16:00:04 UTC,3815,31,40,76,,0
2018-04-05 16:00:04 UTC,3816,31,40,76,,0
2018-04-05 16:00:04 UTC,3817,31,40,76,,0
2018-04-05 16:00:04 UTC,3818,31,40,76,,0
2018-04-05 16:00:04 UTC,3819,31,40,76,,0
2018-04-05 16:00:04 UTC,3820,31,40,76,,0
2018-04-05 16:00:04 UTC,3821,31,40,76,,0
2018-04-05 16:00:04 UTC,3822,31,40,76,,0
2018-04-05 16:00:04 UTC,3823,31,40,76,,0
2018-04-05 16:00:04 UTC,3824,31,40,76,,0
2018-04-05 16:00:04 UTC,3825,31,40,76,,0
2018-04-05 16:00:04 UTC,3826,31,40,76,,0
2018-04-05 16:00:04 UTC,3827,31,40,76,,0
2018-04-05 16:00:04 UTC,3828,31,40,76,,0
2018-04-05 16:00:04 UTC,3829,31,40,76,,0
2018-04-05 16:00:04 UTC,3830,31,40,76,,0
2018-04-05 16:00:04 UTC,3831,31,40,76,,0
2018-04-05 16:00:04 UTC,3832,31,40,76,,0
2018-04-05 16:00:04 UTC,3833,31,40,76,,0
2018-04-05 16:00:04 UTC,3834,31,40,76,,0
2018-04-05 16:00:04 UTC,3835,31,40,76,,0
2018-04-05 16:00:04 UTC,3836,31,40,76,,0
2018-04-05 16:00:04 UTC,3837,31,40,76,,0
2018-04-05 16:00:04 UTC,3838,31,40,76,,0
2018-04-05 16:00:04 UTC,3839,31,40,76,,0
2018-04-05 16:00:04 UTC,3840,31,40,76,,0
2018-04-05 16:00:04 UTC,3841,31,40,76,,0
2018-04-05 16:00:04 UTC,3842,31,40,76,,0
2018-04-05 16:00:04 UTC,3843,31,40,76,,0
2018-04-05 16:00:04 UTC,3844,31,40,76,,0
2018-04-05 16:00:04 UTC,3845,31,40,76,,0
2018-04-05 16:00:04 UTC,3846,31,40,76,,0
2018-04-05 16:00:04 UTC,3847,31,40,76,,0
2018-04-05 16:00:04 UTC,3848,31,40,76,,0
2018-04-05 16:00:04 UTC,3849,31,40,76,,0
2018-04-05 16:00:04 UTC,3850,31,40,76,,0
2018-04-05 16:00:04 UTC,3851,31,40,76,,0
2018-04-05 16:00:04 UTC,3852,31,40,76,,0
2018-04-05 16:00:04 UTC,3853,31,40,76,,0
2018-04-05 16:00:04 UTC,3854,31,40,76,,0
2018-04-05 16:00:04 UTC,3855,31,40,76,,0
2018-04-05 16:00:04 UTC,3856,31,40,76,,0
2018-04-05 16:00:04 UTC,3857,31,40,76,,0
2018-04-05 16:00:04 UTC,3858,31,40,76,,0
2018-04-05 16:00:04 UTC,3859,31,40,76,,0
2018-04-05 16:00:04 UTC,3860,31,40,76,,0
2018-04-05 16:00:04 UTC,3861,31,40,76,,0
2018-04-05 16:00:04 UTC,3862,31,40,76,,0
2018-04-05 16:00:04 UTC,3863,31,40,76,,0
2018-04-05 16:00:04 UTC,3864,31,40,76,,0
2018-04-05 16:00:04 UTC,3865,31,40,76,,0
2018-04-05 16:00:04 UTC,3866,31,40,76,,0
2018-04-05 16:00:04 UTC,3867,31,40,76,,0
2018-04-05 16:00:04 UTC,3868,31,40,76,,0
2018-04-05 16:00:04 UTC,3869,31,40,76,,0
2018-04-05 16:00:04 UTC,3870,31,40,76,,0
2018-04-05 16:00:04 UTC,3871,31,40,76,,0
2018-04-05 16:00:04 UTC,3872,31,40,76,,0
2018-04-05 16:00:04 UTC,3873,31,40,76,,0
2018-04-05 16:00:04 UTC,3874,31,40,76,,0
2018-04-05 16:00:04 UTC,3875,31,40,76,,0
2018-04-05 16:00:04 UTC,3876,31,40,76,,0
2018-04-05 16:00:04 UTC,3877,31,40,76,,0
2018-04-05 16:00:04 UTC,3878,31,40,76,,0
2018-04-05 16:00:04 UTC,3879,31,40,76,,0
2018-04-05 16:00:04 UTC,3880,31,40,76,,0
2018-04-05 16:00:04 UTC,3881,31,40,76,,0
2018-04-05 16:00:04 UTC,3882,31,40,76,,0
2018-04-05 16:00:04 UTC,3883,31,40,76,,0
2018-04-05 16:00:04 UTC,3884,31,40,76,,0
2018-04-05 16:00:04 UTC,3885,31,40,76,,0
2018-04-05 16:00:04 UTC,3886,31,40,76,,0
2018-04-05 16:00:04 UTC,3887,31,40,76,,0
2018-04-05 16:00:04 UTC,3888,31,40,76,,0
2018-04-05 16:00:04 UTC,3889,31,40,76,,0
2018-04-05 16:00:04 UTC,3890,31,40,76,,0
2018-04-05 16:00:04 UTC,3891,31,40,76,,0
2018-04-05 16:00:04 UTC,3892,31,40,76,,0
2018-04-05 16:00:04 UTC,3893,31,40,76,,0
2018-04-05 16:00:04 UTC,3894,31,40,76,,0
2018-04-05 16:00:04 UTC,3895,31,40,76,,0
2018-04-05 16:00:04 UTC,3896,31,40,76,,0
2018-04-05 16:00:04 UTC,3897,31,40,76,,0
2018-04-05 16:00:04 UTC,3898,31,40,76,,0
2018-04-05 16:00:04 UTC,3899,31,40,76,,0
2018-04-05 16:00:04 UTC,3900,31,40,76,,0
2018-04-05 16:00:04 UTC,3901,31,40,76,,0
2018-04-05 16:00:04 UTC,3902,31,40,76,,0
2018-04-05 16:00:04 UTC,3903,31,40,76,,0
2018-04-05 16:00:04 UTC,3904,31,40,76,,0
2018-04-05 16:00:04 UTC,3905,31,40,76,,0
2018-04-05 16:00:04 UTC,3906,31,40,76,,0
2018-04-05 16:00:04 UTC,3907,31,40,76,,0
2018-04-05 16:00:04 UTC,3908,31,40,76,,0
2018-04-05 16:00:04 UTC,3909,31,40,76,,0
2018-04-05 16:00:04 UTC,3910,31,40,76,,0
2018-04-05 16:00:04 UTC,3911,31,40,76,,0
2018-04-05 16:00:04 UTC,3912,31,40,76,,0
2018-04-05 16:00:04 UTC,3913,31,40,76,,0
2018-04-05 16:00:04 UTC,3914,31,40,76,,0
2018-04-05 16:00:04 UTC,3915,31,40,76,,0
2018-04-05 16:00:04 UTC,3916,31,40,76,,0
2018-04-05 16:00:04 UTC,3917,31,40,76,,0
2018-04-05 16:00:04 UTC,3918,31,40,76,,0
2018-04-05 16:00:04 UTC,3919,31,40,76,,0
2018-04-05 16:00:04 UTC,3920,31,40,76,,0
2018-04-05 16:00:04 UTC,3921,31,40,76,,0
2018-04-05 16:00:04 UTC,3922,31,40,76,,0
2018-04-05 16:00:04 UTC,3923,31,40,76,,0
2018-04-05 16:00:04 UTC,3924,31,40,76,,0
2018-04-05 16:00:04 UTC,3925,31,40,76,,0
2018-04-05 16:00:04 UTC,3926,31,40,76,,0
2018-04-05 16:00:04 UTC,3927,31,40,76,,0
2018-04-05 16:00:04 UTC,3928,31,40,76,,0
2018-04-05 16:00:04 UTC,3929,31,40,76,,0
2018-04-05 16:00:04 UTC,3930,31,40,76,,0
2018-04-05 16:00:04 UTC,3931,31,40,76,,0
2018-04-05 16:00:04 UTC,3932,31,40,76,,0
2018-04-05 16:00:04 UTC,3933,31,40,76,,0
2018-04-05 16:00:04 UTC,3934,31,40,76,,0
2018-04-05 16:00:04 UTC,3935,31,40,76,,0
2018-04-05 16:00:04 UTC,3936,31,40,76,,0
2018-04-05 16:00:04 UTC,3937,31,40,76,,0
2018-04-05 16:00:04 UTC,3938,31,40,76,,0
2018-04-05 16:00:04 UTC,3939,31,40,76,,0
2018-04-05 16:00:04 UTC,3940,31,40,76,,0
2018-04-05 16:00:04 UTC,3941,31,40,76,,0
2018-04-05 16:00:04 UTC,3942,31,40,76,,0
2018-04-05 16:00:04 UTC,3943,31,40,76,,0
2018-04-05 16:00:04 UTC,3944,31,40,76,,0
2018-04-05 16:00:04 UTC,3945,31,40,76,,0
2018-04-05 16:00:04 UTC,3946,31,40,76,,0
2018-04-05 16:00:04 UTC,3947,31,40,76,,0
2018-04-05 16:00:04 UTC,3948,31,40,76,,0
2018-04-05 16:00:04 UTC,3949,31,40,76,,0
2018-04-05 16:00:04 UTC,3950,31,40,76,,0
2018-04-05 16:00:04 UTC,3951,31,40,76,,0
2018-04-05 16:00:04 UTC,3952,31,40,76,,0
2018-04-05 16:00:04 UTC,3953,31,40,76,,0
2018-04-05 16:00:04 UTC,3954,31,40,76,,0
2018-04-05 16:00:04 UTC,3955,31,40,76,,0
2018-04-05 16:00:04 UTC,3956,31,40,76,,0
2018-04-05 16:00:04 UTC,3957,31,40,76,,0
2018-04-05 16:00:04 UTC,3958,31,40,76,,0
2018-04-05 16:00:04 UTC,3959,31,40,76,,0
2018-04-05 16:00:04 UTC,3960,31,40,76,,0
2018-04-05 16:00:04 UTC,3961,31,40,76,,0
2018-04-05 16:00:04 UTC,3962,31,40,76,,0
2018-04-05 16:00:04 UTC,3963,31,40,76,,0
2018-04-05 16:00:04 UTC,3964,31,40,76,,0
2018-04-05 16:00:04 UTC,3965,31,40,76,,0
2018-04-05 16:00:04 UTC,3966,31,40,76,,0
2018-04-05 16:00:04 UTC,3967,31,40,76,,0
2018-04-05 16:00:04 UTC,3968,31,40,76,,0
2018-04-05 16:00:04 UTC,3969,31,40,76,,0
2018-04-05 16:00:04 UTC,3970,31,40,76,,0
2018-04-05 16:00:04 UTC,3971,31,40,76,,0
2018-04-05 16:00:04 UTC,3972,31,40,76,,0
2018-04-05 16:00:04 UTC,3973,31,40,76,,0
2018-04-05 16:00:04 UTC,3974,31,40,76,,0
2018-04-05 16:00:04 UTC,3975,31,40,76,,0
2018-04-05 16:00:04 UTC,3976,31,40,76,,0
2018-04-05 16:00:04 UTC,3977,31,40,76,,0
2018-04-05 16:00:04 UTC,3978,31,40,76,,0
2018-04-05 16:00:04 UTC,3979,31,40,76,,0
2018-04-05 16:00:04 UTC,3980,31,40,76,,0
2018-04-05 16:00:04 UTC,3981,31,40,76,,0
2018-04-05 16:00:04 UTC,3982,31,40,76,,0
2018-04-05 16:00:04 UTC,3983,31,40,76,,0
2018-04-05 16:00:04 UTC,3984,31,40,76,,0
2018-04-05 16:00:04 UTC,3985,31,40,76,,0
2018-04-05 16:00:04 UTC,3986,31,40,76,,0
2018-04-05 16:00:04 UTC,3987,31,40,76,,0
2018-04-05 16:00:04 UTC,3988,31,40,76,,0
2018-04-05 16:00:04 UTC,3989,31,40,76,,0
2018-04-05 16:00:04 UTC,3990,31,40,76,,0
2018-04-05 16:00:04 UTC,3991,31,40,76,,0
2018-04-05 16:00:04 UTC,3992,31,40,76,,0
2018-04-05 16:00:04 UTC,3993,31,40,76,,0
2018-04-05 16:00:04 UTC,3994,31,40,76,,0
2018-04-05 16:00:04 UTC,3995,31,40,76,,0
2018-04-05 16:00:04 UTC,3996,31,40,76,,0
2018-04-05 16:00:04 UTC,3997,31,40,76,,0
2018-04-05 16:00:04 UTC,3998,31,40,76,,0
2018-04-05 16:00:04 UTC,3999,31,40,76,,0
2018-04-05 16:00:04 UTC,4000,31,40,76,,0
2018-04-05 16:00:04 UTC,4001,31,40,76,,0
2018-04-05 16:00:04 UTC,4002,31,40,76,,0
2018-04-05 16:00:04 UTC,4003,31,40,76,,0
2018-04-05 16:00:04 UTC,4004,31,40,76,,0
2018-04-05 16:00:04 UTC,4005,31,40,76,,0
2018-04-05 16:00:04 UTC,4006,31,40,76,,0
2018-04-05 16:00:04 UTC,4007,31,40,76,,0
2018-04-05 16:00:04 UTC,4008,31,40,76,,0
2018-04-05 16:00:04 UTC,4009,31,40,76,,0
2018-04-05 16:00:04 UTC,4010,31,40,76,,0
2018-04-05 16:00:04 UTC,4011,31,40,76,,0
2018-04-05 16:00:04 UTC,4012,31,40,76,,0
2018-04-05 16:00:04 UTC,4013,31,40,76,,0
2018-04-05 16:00:04 UTC,4014,31,40,76,,0
2018-04-05 16:00:04 UTC,4015,31,40,76,,0
2018-04-05 16:00:04 UTC,4016,31,40,76,,0
2018-04-05 16:00:04 UTC,4017,31,40,76,,0
2018-04-05 16:00:04 UTC,4018,31,40,76,,0
2018-04-05 16:00:04 UTC,4019,31,40,76,,0
2018-04-05 16:00:04 UTC,4020,31,40,76,,0
2018-04-05 16:00:04 UTC,4021,31,40,76,,0
2018-04-05 16:00:04 UTC,4022,31,40,76,,0
2018-04-05 16:00:04 UTC,4023,31,40,76,,0
2018-04-05 16:00:04 UTC,4024,31,40,76,,0
2018-04-05 16:00:04 UTC,4025,31,40,76,,0
2018-04-05 16:00:04 UTC,4026,31,40,76,,0
2018-04-05 16:00:04 UTC,4027,31,40,76,,0
2018-04-05 16:00:04 UTC,4028,31,40,76,,0
2018-04-05 16:00:04 UTC,4029,31,40,76,,0
2018-04-05 16:00:04 UTC,4030,31,40,76,,0
2018-04-05 16:00:04 UTC,4031,31,40,76,,0
2018-04-05 16:00:04 UTC,4032,31,40,76,,0
2018-04-05 16:00:04 UTC,4033,31,40,76,,0
2018-04-05 16:00:04 UTC,4034,31,40,76,,0
2018-04-05 16:00:04 UTC,4035,31,40,76,,0
2018-04-05 16:00:04 UTC,4036,31,40,76,,0
2018-04-05 16:00:04 UTC,4037,31,40,76,,0
2018-04-05 16:00:04 UTC,4038,31,40,76,,0
2018-04-05 16:00:04 UTC,4039,31,40,76,,0
2018-04-05 16:00:04 UTC,4040,31,40,76,,0
2018-04-05 16:00:04 UTC,4041,31,40,76,,0
2018-04-05 16:00:04 UTC,4042,31,40,76,,0
2018-04-05 16:00:04 UTC,4043,31,40,76,,0
2018-04-05 16:00:04 UTC,4044,31,40,76,,0
2018-04-05 16:00:04 UTC,4045,31,40,76,,0
2018-04-05 16:00:04 UTC,4046,31,40,76,,0
2018-04-05 16:00:04 UTC,4047,31,40,76,,0
2018-04-05 16:00:04 UTC,4048,31,40,76,,0
2018-04-05 16:00:04 UTC,4049,31,40,76,,0
2018-04-05 16:00:04 UTC,4050,31,40,76,,0
2018-04-05 16:00:04 UTC,4051,31,40,76,,0
2018-04-05 16:00:04 UTC,4052,31,40,76,,0
2018-04-05 16:00:04 UTC,4053,31,40,76,,0
2018-04-05 16:00:04 UTC,4054,31,40,76,,0
2018-04-05 16:00:04 UTC,4055,31,40,76,,0
2018-04-05 16:00:04 UTC,4056,31,40,76,,0
2018-04-05 16:00:04 UTC,4057,31,40,76,,0
2018-04-05 16:00:04 UTC,4058,31,40,76,,0
2018-04-05 16:00:04 UTC,4059,31,40,76,,0
2018-04-05 16:00:04 UTC,4060,31,40,76,,0
2018-04-05 16:00:04 UTC,4061,31,40,76,,0
2018-04-05 16:00:04 UTC,4062,31,40,76,,0
2018-04-05 16:00:04 UTC,4063,31,40,76,,0
2018-04-05 16:00:04 UTC,4064,31,40,76,,0
2018-04-05 16:00:04 UTC,4065,31,40,76,,0
2018-04-05 16:00:04 UTC,4066,31,40,76,,0
2018-04-05 16:00:04 UTC,4067,31,40,76,,0
2018-04-05 16:00:04 UTC,4068,31,40,76,,0
2018-04-05 16:00:04 UTC,4069,31,40,76,,0
2018-04-05 16:00:04 UTC,4070,31,40,76,,0
2018-04-05 16:00:04 UTC,4071,31,40,76,,0
2018-04-05 16:00:04 UTC,4072,31,40,76,,0
2018-04-05 16:00:04 UTC,4073,31,40,76,,0
2018-04-05 16:00:04 UTC,4074,31,40,76,,0
2018-04-05 16:00:04 UTC,4075,31,40,76,,0
2018-04-05 16:00:04 UTC,4076,31,40,76,,0
2018-04-05 16:00:04 UTC,4077,31,40,76,,0
2018-04-05 16:00:04 UTC,4078,31,40,76,,0
2018-04-05 16:00:04 UTC,4079,31,40,76,,0
2018-04-05 16:00:04 UTC,4080,31,40,76,,0
2018-04-05 16:00:04 UTC,4081,31,40,76,,0
2018-04-05 16:00:04 UTC,4082,31,40,76,,0
2018-04-05 16:00:04 UTC,4083,31,40,76,,0
2018-04-05 16:00:04 UTC,4084,31,40,76,,0
2018-04-05 16:00:04 UTC,4085,31,40,76,,0
2018-04-05 16:00:04 UTC,4086,31,40,76,,0
2018-04-05 16:00:04 UTC,4087,31,40,76,,0
2018-04-05 16:00:04 UTC,4088,31,40,76,,0
2018-04-05 16:00:04 UTC,4089,31,40,76,,0
2018-04-05 16:00:04 UTC,4090,31,40,76,,0
2018-04-05 16:00:04 UTC,4091,31,40,76,,0
2018-04-05 16:00:04 UTC,4092,31,40,76,,0
2018-04-05 16:00:04 UTC,4093,31,40,76,,0
2018-04-05 16:00:04 UTC,4094,31,40,76,,0
2018-04-05 16:00:04 UTC,4095,31,40,76,,0
2018-04-05 16:00:04 UTC,4096,31,40,76,,0
2018-04-05 16:00:04 UTC,4097,31,40,76,,0
2018-04-05 16:00:04 UTC,4098,31,40,76,,0
2018-04-05 16:00:04 UTC,4099,31,40,76,,0
2018-04-05 16:00:04 UTC,4100,31,40,76,,0
2018-04-05 16:00:04 UTC,4101,31,40,76,,0
2018-04-05 16:00:04 UTC,4102,31,40,76,,0
2018-04-05 16:00:04 UTC,4103,31,40,76,,0
2018-04-05 16:00:04 UTC,4104,31,40,76,,0
2018-04-05 16:00:04 UTC,4105,31,40,76,,0
2018-04-05 16:00:04 UTC,4106,31,40,76,,0
